Competizione,Turno,Data,Casa,Ospite,Periodo,Lato,Squadra,ID partita,Cartellini gialli,Cartellini rossi,Possesso palla,Tiri totali,Tiri in porta,Calci d'angolo,Goal previsti (xG),Grandi occasioni,Passaggi,Tiri fuori,xG sui Tiri in porta (xGOT),Tiri fermati,Tiri dall'area di rigore,Tiri da fuori area,Pali colpiti,Gol di testa,Fuorigioco,Punizioni,Palloni toccati nell'area avversaria,Passaggi filtranti riusciti,Rimesse Laterali,Passaggi lunghi,Passaggi offensivi,Cross,Assist previsti (xA),Falli,Tackles,Contrasti vinti,Respinte difensive,Palle intercettate,Errori che hanno portato al tiro,Errori che hanno portato al gol,Parate,xGot affrontati,Gol evitati
Copa del Rey,Ottavi di finale,13.01.2026,Cultural Leonesa,Ath. Bilbao,Totale,Ospite,Ath. Bilbao,tdmQBfHL,3.0,1.0,42%,19.0,7.0,9.0,2.38,3.0,77% (363/471),6.0,2.28,6.0,13.0,6.0,2.0,,0.0,19.0,43.0,0.0,17.0,44% (35/80),64% (99/155),38% (9/24),0.88,7.0,80% (16/20),70.0,31.0,10.0,0.0,0.0,2.0,2.23,-0.77
Copa del Rey,Ottavi di finale,13.01.2026,Cultural Leonesa,Ath. Bilbao,1° tempo,Casa,Cultural Leonesa,tdmQBfHL,,,43%,6.0,3.0,1.0,1.42,2.0,78% (144/185),1.0,1.81,2.0,4.0,2.0,0.0,,0.0,3.0,8.0,0.0,7.0,44% (12/27),54% (14/26),29% (2/7),0.6,6.0,86% (6/7),19.0,17.0,10.0,1.0,0.0,1.0,1.32,-1.68
Copa del Rey,Ottavi di finale,13.01.2026,Cultural Leonesa,Ath. Bilbao,1° tempo,Ospite,Ath. Bilbao,tdmQBfHL,,,57%,12.0,4.0,6.0,1.26,1.0,82% (200/244),4.0,1.32,4.0,9.0,3.0,1.0,,0.0,6.0,25.0,0.0,7.0,50% (14/28),73% (58/80),43% (6/14),0.54,3.0,89% (8/9),27.0,6.0,3.0,0.0,0.0,0.0,1.81,-1.19
Copa del Rey,Ottavi di finale,13.01.2026,Cultural Leonesa,Ath. Bilbao,2° tempo,Casa,Cultural Leonesa,tdmQBfHL,2.0,0.0,63%,5.0,1.0,0.0,0.15,0.0,87% (244/280),3.0,0.37,1.0,2.0,3.0,0.0,,0.0,3.0,10.0,0.0,9.0,22% (4/18),66% (40/61),38% (3/8),0.36,9.0,43% (3/7),16.0,7.0,2.0,0.0,0.0,2.0,0.12,0.12
Copa del Rey,Ottavi di finale,13.01.2026,Cultural Leonesa,Ath. Bilbao,2° tempo,Ospite,Ath. Bilbao,tdmQBfHL,3.0,1.0,37%,5.0,2.0,2.0,0.23,0.0,74% (118/159),1.0,0.12,2.0,2.0,3.0,0.0,,0.0,9.0,9.0,0.0,5.0,53% (18/34),55% (27/49),25% (2/8),0.3,3.0,67% (4/6),28.0,10.0,5.0,0.0,0.0,1.0,0.37,0.37
Copa del Rey,Ottavi di finale,13.01.2026,Cultural Leonesa,Ath. Bilbao,Supplementari,Casa,Cultural Leonesa,tdmQBfHL,,,76%,5.0,1.0,3.0,0.25,0.0,92% (186/202),2.0,0.05,2.0,1.0,4.0,0.0,,1.0,1.0,7.0,0.0,7.0,73% (8/11),83% (50/60),12% (2/17),0.34,4.0,71% (5/7),11.0,6.0,1.0,0.0,0.0,0.0,0.84,-0.16
Copa del Rey,Ottavi di finale,13.01.2026,Cultural Leonesa,Ath. Bilbao,Supplementari,Ospite,Ath. Bilbao,tdmQBfHL,,,24%,2.0,1.0,1.0,0.89,2.0,66% (45/68),1.0,0.84,0.0,2.0,0.0,1.0,,0.0,4.0,9.0,0.0,5.0,17% (3/18),54% (14/26),50% (1/2),0.04,1.0,80% (4/5),15.0,15.0,2.0,0.0,0.0,1.0,0.05,0.05
Copa del Rey,Ottavi di finale,13.01.2026,Real Sociedad,Osasuna,Totale,Casa,Real Sociedad,viVC2jv8,1.0,,69%,30.0,9.0,7.0,3.96,7.0,85% (636/752),15.0,2.88,6.0,21.0,9.0,0.0,,2.0,21.0,57.0,2.0,39.0,45% (27/60),79% (207/263),37% (14/38),2.67,13.0,56% (10/18),78.0,23.0,14.0,0.0,0.0,4.0,1.52,0.52
Copa del Rey,Ottavi di finale,13.01.2026,Real Sociedad,Osasuna,Totale,Ospite,Osasuna,viVC2jv8,5.0,,31%,13.0,5.0,3.0,0.56,1.0,66% (228/347),2.0,1.52,6.0,6.0,7.0,1.0,,3.0,13.0,18.0,1.0,32.0,33% (31/94),49% (46/94),19% (3/16),0.55,21.0,58% (14/24),66.0,61.0,11.0,1.0,0.0,8.0,2.88,0.88
Copa del Rey,Ottavi di finale,13.01.2026,Real Sociedad,Osasuna,1° tempo,Casa,Real Sociedad,viVC2jv8,0.0,,62%,10.0,2.0,3.0,0.93,2.0,84% (219/260),6.0,0.36,2.0,6.0,4.0,0.0,,0.0,7.0,19.0,0.0,15.0,47% (8/17),75% (59/79),44% (7/16),0.62,3.0,44% (4/9),37.0,10.0,1.0,0.0,0.0,1.0,0.68,-0.32
Copa del Rey,Ottavi di finale,13.01.2026,Real Sociedad,Osasuna,1° tempo,Ospite,Osasuna,viVC2jv8,1.0,,38%,6.0,2.0,1.0,0.18,0.0,72% (114/159),0.0,0.68,4.0,1.0,5.0,0.0,,1.0,3.0,8.0,0.0,15.0,29% (10/34),48% (15/31),14% (1/7),0.05,7.0,100% (5/5),22.0,23.0,3.0,1.0,0.0,2.0,0.36,0.36
Copa del Rey,Ottavi di finale,13.01.2026,Real Sociedad,Osasuna,2° tempo,Casa,Real Sociedad,viVC2jv8,1.0,,71%,12.0,3.0,3.0,1.03,2.0,84% (236/281),6.0,0.98,3.0,9.0,3.0,0.0,,2.0,10.0,22.0,0.0,13.0,39% (9/23),81% (84/104),33% (5/15),0.88,6.0,67% (4/6),27.0,7.0,10.0,0.0,0.0,3.0,0.84,0.84
Copa del Rey,Ottavi di finale,13.01.2026,Real Sociedad,Osasuna,2° tempo,Ospite,Osasuna,viVC2jv8,2.0,,29%,3.0,3.0,1.0,0.22,1.0,60% (72/120),0.0,0.84,0.0,2.0,1.0,0.0,,1.0,6.0,4.0,1.0,9.0,26% (9/34),41% (16/39),33% (1/3),0.31,10.0,67% (6/9),25.0,25.0,6.0,0.0,0.0,1.0,0.98,-1.02
Copa del Rey,Ottavi di finale,13.01.2026,Real Sociedad,Osasuna,Supplementari,Casa,Real Sociedad,viVC2jv8,0.0,,75%,8.0,4.0,1.0,2.0,3.0,86% (181/211),3.0,1.54,1.0,6.0,2.0,0.0,,0.0,4.0,16.0,2.0,11.0,50% (10/20),80% (64/80),29% (2/7),1.17,4.0,67% (2/3),14.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
Copa del Rey,Ottavi di finale,13.01.2026,Real Sociedad,Osasuna,Supplementari,Ospite,Osasuna,viVC2jv8,2.0,,25%,4.0,0.0,1.0,0.16,0.0,62% (42/68),2.0,0.0,2.0,3.0,1.0,1.0,,1.0,4.0,6.0,0.0,8.0,46% (12/26),63% (15/24),17% (1/6),0.19,4.0,30% (3/10),19.0,13.0,2.0,0.0,0.0,5.0,1.54,1.54
Copa del Rey,Ottavi di finale,13.01.2026,A Coruna,Atl. Madrid,Totale,Casa,A Coruna,4h358tSQ,,,48%,10.0,3.0,4.0,0.74,1.0,90% (445/494),3.0,0.07,4.0,5.0,5.0,0.0,,1.0,11.0,13.0,0.0,20.0,63% (26/41),74% (55/74),25% (6/24),0.78,7.0,67% (12/18),48.0,22.0,16.0,0.0,0.0,5.0,1.94,0.94
Copa del Rey,Ottavi di finale,13.01.2026,A Coruna,Atl. Madrid,Totale,Ospite,Atl. Madrid,4h358tSQ,,,52%,15.0,6.0,6.0,1.43,3.0,86% (466/539),6.0,1.94,3.0,7.0,8.0,2.0,,1.0,7.0,17.0,3.0,16.0,54% (21/39),78% (114/146),6% (1/16),1.33,11.0,63% (15/24),41.0,22.0,6.0,0.0,0.0,4.0,0.07,0.07
Copa del Rey,Ottavi di finale,13.01.2026,A Coruna,Atl. Madrid,1° tempo,Casa,A Coruna,4h358tSQ,,,46%,3.0,1.0,2.0,0.31,0.0,89% (221/247),0.0,0.05,2.0,1.0,2.0,0.0,,0.0,3.0,4.0,0.0,6.0,53% (9/17),68% (17/25),17% (1/6),0.18,4.0,75% (6/8),19.0,12.0,7.0,0.0,0.0,4.0,0.98,0.98
Copa del Rey,Ottavi di finale,13.01.2026,A Coruna,Atl. Madrid,1° tempo,Ospite,Atl. Madrid,4h358tSQ,,,54%,10.0,4.0,3.0,0.67,2.0,87% (257/297),5.0,0.98,1.0,4.0,6.0,2.0,,0.0,4.0,11.0,1.0,12.0,72% (13/18),79% (65/82),11% (1/9),0.58,3.0,64% (7/11),21.0,6.0,5.0,0.0,0.0,1.0,0.05,0.05
Copa del Rey,Ottavi di finale,13.01.2026,A Coruna,Atl. Madrid,2° tempo,Casa,A Coruna,4h358tSQ,,,51%,7.0,2.0,2.0,0.43,1.0,91% (224/247),3.0,0.02,2.0,4.0,3.0,0.0,,1.0,8.0,9.0,0.0,14.0,71% (17/24),78% (38/49),28% (5/18),0.6,3.0,60% (6/10),29.0,10.0,9.0,0.0,0.0,1.0,0.96,-0.04
Copa del Rey,Ottavi di finale,13.01.2026,A Coruna,Atl. Madrid,2° tempo,Ospite,Atl. Madrid,4h358tSQ,,,49%,5.0,2.0,3.0,0.76,1.0,86% (209/242),1.0,0.96,2.0,3.0,2.0,0.0,,1.0,3.0,6.0,2.0,4.0,38% (8/21),77% (49/64),0% (0/7),0.75,8.0,62% (8/13),20.0,16.0,1.0,0.0,0.0,3.0,0.02,0.02
Copa del Rey,Ottavi di finale,14.01.2026,Alaves,Vallecano,Totale,Casa,Alaves,zswp1bK0,3.0,0.0,51%,12.0,7.0,4.0,1.92,3.0,78% (307/392),2.0,2.49,3.0,8.0,4.0,0.0,,1.0,13.0,27.0,0.0,20.0,38% (24/63),62% (70/113),0% (0/15),1.0,15.0,72% (13/18),50.0,34.0,4.0,0.0,0.0,2.0,0.96,0.96
Copa del Rey,Ottavi di finale,14.01.2026,Alaves,Vallecano,Totale,Ospite,Vallecano,zswp1bK0,1.0,1.0,49%,11.0,2.0,8.0,0.97,2.0,73% (261/359),8.0,0.96,1.0,5.0,6.0,0.0,,2.0,15.0,14.0,0.0,18.0,46% (32/69),56% (61/108),19% (5/26),0.47,13.0,60% (12/20),50.0,26.0,4.0,2.0,0.0,5.0,2.49,0.49
Copa del Rey,Ottavi di finale,14.01.2026,Alaves,Vallecano,1° tempo,Casa,Alaves,zswp1bK0,2.0,,46%,3.0,2.0,4.0,0.05,0.0,75% (128/170),0.0,0.11,1.0,0.0,3.0,0.0,,0.0,7.0,6.0,0.0,13.0,43% (12/28),46% (16/35),0% (0/9),0.07,8.0,71% (10/14),33.0,14.0,3.0,0.0,0.0,2.0,0.96,0.96
Copa del Rey,Ottavi di finale,14.01.2026,Alaves,Vallecano,1° tempo,Ospite,Vallecano,zswp1bK0,1.0,,54%,4.0,2.0,3.0,0.53,1.0,76% (150/198),2.0,0.96,0.0,2.0,2.0,0.0,,1.0,8.0,7.0,0.0,10.0,44% (16/36),57% (35/61),33% (3/9),0.31,7.0,67% (6/9),25.0,14.0,2.0,1.0,0.0,2.0,0.11,0.11
Copa del Rey,Ottavi di finale,14.01.2026,Alaves,Vallecano,2° tempo,Casa,Alaves,zswp1bK0,1.0,0.0,56%,9.0,5.0,0.0,1.87,3.0,81% (179/222),2.0,2.38,2.0,8.0,1.0,0.0,,1.0,6.0,21.0,0.0,7.0,34% (12/35),69% (54/78),0% (0/6),0.93,7.0,75% (3/4),17.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
Copa del Rey,Ottavi di finale,14.01.2026,Alaves,Vallecano,2° tempo,Ospite,Vallecano,zswp1bK0,0.0,1.0,44%,7.0,0.0,5.0,0.44,1.0,69% (111/161),6.0,0.0,1.0,3.0,4.0,0.0,,1.0,7.0,7.0,0.0,8.0,48% (16/33),55% (26/47),12% (2/17),0.16,6.0,55% (6/11),25.0,12.0,2.0,1.0,0.0,3.0,2.38,0.38
Copa del Rey,Ottavi di finale,14.01.2026,Betis,Elche,Totale,Casa,Betis,6wX44C9e,3.0,,38%,12.0,3.0,1.0,1.33,2.0,78% (292/373),6.0,1.56,3.0,6.0,6.0,0.0,,1.0,12.0,18.0,0.0,27.0,46% (25/54),68% (70/103),13% (2/15),0.8,13.0,79% (22/28),63.0,17.0,12.0,0.0,0.0,3.0,1.42,0.42
Copa del Rey,Ottavi di finale,14.01.2026,Betis,Elche,Totale,Ospite,Elche,6wX44C9e,3.0,,62%,13.0,4.0,5.0,1.41,2.0,87% (542/625),5.0,1.42,4.0,8.0,5.0,1.0,,4.0,13.0,28.0,1.0,15.0,38% (18/48),73% (103/142),33% (4/12),1.02,12.0,64% (16/25),62.0,17.0,9.0,1.0,0.0,1.0,1.56,-0.44
Copa del Rey,Ottavi di finale,14.01.2026,Betis,Elche,1° tempo,Casa,Betis,6wX44C9e,1.0,,36%,4.0,1.0,0.0,0.41,0.0,81% (145/178),3.0,0.54,0.0,2.0,2.0,0.0,,0.0,8.0,8.0,0.0,13.0,56% (14/25),67% (24/36),33% (2/6),0.5,6.0,69% (9/13),33.0,6.0,7.0,0.0,0.0,1.0,0.05,0.05
Copa del Rey,Ottavi di finale,14.01.2026,Betis,Elche,1° tempo,Ospite,Elche,6wX44C9e,0.0,,64%,2.0,1.0,1.0,0.06,0.0,88% (280/320),0.0,0.05,1.0,0.0,2.0,0.0,,4.0,6.0,7.0,0.0,8.0,29% (7/24),60% (32/53),50% (1/2),0.09,8.0,60% (9/15),30.0,7.0,6.0,0.0,0.0,1.0,0.54,0.54
Copa del Rey,Ottavi di finale,14.01.2026,Betis,Elche,2° tempo,Casa,Betis,6wX44C9e,2.0,,39%,8.0,2.0,1.0,0.92,2.0,75% (147/195),3.0,1.02,3.0,4.0,4.0,0.0,,1.0,4.0,10.0,0.0,14.0,38% (11/29),69% (46/67),0% (0/9),0.3,7.0,87% (13/15),30.0,11.0,5.0,0.0,0.0,2.0,1.37,0.37
Copa del Rey,Ottavi di finale,14.01.2026,Betis,Elche,2° tempo,Ospite,Elche,6wX44C9e,3.0,,61%,11.0,3.0,4.0,1.35,2.0,86% (262/305),5.0,1.37,3.0,8.0,3.0,1.0,,0.0,7.0,21.0,1.0,7.0,46% (11/24),80% (71/89),30% (3/10),0.93,4.0,70% (7/10),32.0,10.0,3.0,1.0,0.0,0.0,1.02,-0.98
Copa del Rey,Ottavi di finale,14.01.2026,Albacete,Real Madrid,Totale,Casa,Albacete,lQvx3Kkl,2.0,,22%,12.0,5.0,3.0,0.68,1.0,75% (150/201),3.0,1.88,4.0,6.0,6.0,0.0,1.0,2.0,12.0,7.0,0.0,11.0,46% (21/46),53% (25/47),14% (1/7),0.16,12.0,44% (7/16),45.0,44.0,12.0,1.0,0.0,4.0,1.9,-0.1
Copa del Rey,Ottavi di finale,14.01.2026,Albacete,Real Madrid,Totale,Ospite,Real Madrid,lQvx3Kkl,2.0,,78%,20.0,5.0,11.0,1.42,3.0,90% (652/721),6.0,1.9,9.0,11.0,9.0,0.0,1.0,2.0,12.0,35.0,0.0,23.0,80% (48/60),82% (175/214),18% (6/34),0.97,12.0,100% (7/7),37.0,11.0,2.0,2.0,0.0,2.0,1.88,-1.12
Copa del Rey,Ottavi di finale,14.01.2026,Albacete,Real Madrid,1° tempo,Casa,Albacete,lQvx3Kkl,,,22%,5.0,2.0,1.0,0.27,0.0,72% (75/104),3.0,0.61,0.0,2.0,3.0,0.0,1.0,1.0,5.0,2.0,0.0,6.0,50% (13/26),52% (13/25),33% (1/3),0.13,4.0,43% (3/7),18.0,20.0,8.0,0.0,0.0,2.0,1.09,0.09
Copa del Rey,Ottavi di finale,14.01.2026,Albacete,Real Madrid,1° tempo,Ospite,Real Madrid,lQvx3Kkl,,,78%,6.0,3.0,5.0,0.59,2.0,90% (340/376),3.0,1.09,0.0,2.0,4.0,0.0,0.0,2.0,4.0,8.0,0.0,11.0,80% (28/35),82% (83/101),7% (1/15),0.27,5.0,100% (5/5),20.0,5.0,0.0,1.0,0.0,1.0,0.61,-0.39
Copa del Rey,Ottavi di finale,14.01.2026,Albacete,Real Madrid,2° tempo,Casa,Albacete,lQvx3Kkl,2.0,,22%,7.0,3.0,2.0,0.41,1.0,77% (75/97),0.0,1.27,4.0,4.0,3.0,0.0,0.0,1.0,7.0,5.0,0.0,5.0,40% (8/20),55% (12/22),0% (0/4),0.03,8.0,44% (4/9),27.0,24.0,4.0,1.0,0.0,2.0,0.81,-0.19
Copa del Rey,Ottavi di finale,14.01.2026,Albacete,Real Madrid,2° tempo,Ospite,Real Madrid,lQvx3Kkl,2.0,,78%,14.0,2.0,6.0,0.83,1.0,90% (312/345),3.0,0.81,9.0,9.0,5.0,0.0,1.0,0.0,8.0,27.0,0.0,12.0,80% (20/25),81% (92/113),26% (5/19),0.7,7.0,100% (2/2),17.0,6.0,2.0,1.0,0.0,1.0,1.27,-0.73
Copa del Rey,Ottavi di finale,15.01.2026,Racing Santander,Barcellona,Totale,Casa,Racing Santander,dSacA2cE,4.0,,23%,6.0,3.0,3.0,0.91,1.0,63% (131/207),1.0,0.53,2.0,3.0,3.0,0.0,,10.0,11.0,5.0,1.0,22.0,17% (8/46),46% (24/52),0% (0/7),0.3,13.0,63% (10/16),36.0,36.0,10.0,0.0,0.0,5.0,3.0,1.0
Copa del Rey,Ottavi di finale,15.01.2026,Racing Santander,Barcellona,Totale,Ospite,Barcellona,dSacA2cE,1.0,,77%,17.0,7.0,10.0,2.59,6.0,89% (642/725),6.0,3.0,4.0,10.0,7.0,1.0,,5.0,13.0,38.0,3.0,23.0,51% (20/39),80% (211/264),11% (2/19),2.05,11.0,64% (7/11),45.0,22.0,6.0,1.0,0.0,3.0,0.53,0.53
Copa del Rey,Ottavi di finale,15.01.2026,Racing Santander,Barcellona,1° tempo,Casa,Racing Santander,dSacA2cE,1.0,,18%,2.0,2.0,3.0,0.24,0.0,52% (39/75),0.0,0.32,0.0,1.0,1.0,0.0,,5.0,5.0,1.0,0.0,13.0,11% (2/18),42% (10/24),0% (0/6),0.02,8.0,67% (6/9),20.0,15.0,8.0,0.0,0.0,1.0,0.25,0.25
Copa del Rey,Ottavi di finale,15.01.2026,Racing Santander,Barcellona,1° tempo,Ospite,Barcellona,dSacA2cE,0.0,,82%,5.0,1.0,4.0,0.19,0.0,88% (321/366),3.0,0.25,1.0,2.0,3.0,0.0,,1.0,8.0,15.0,0.0,11.0,31% (4/13),79% (106/134),0% (0/9),0.4,5.0,57% (4/7),29.0,12.0,1.0,0.0,0.0,2.0,0.32,0.32
Copa del Rey,Ottavi di finale,15.01.2026,Racing Santander,Barcellona,2° tempo,Casa,Racing Santander,dSacA2cE,3.0,,27%,4.0,1.0,0.0,0.67,1.0,70% (92/132),1.0,0.21,2.0,2.0,2.0,0.0,,5.0,6.0,4.0,1.0,9.0,21% (6/28),50% (14/28),0% (0/1),0.28,5.0,57% (4/7),16.0,21.0,2.0,0.0,0.0,4.0,2.75,0.75
Copa del Rey,Ottavi di finale,15.01.2026,Racing Santander,Barcellona,2° tempo,Ospite,Barcellona,dSacA2cE,1.0,,73%,12.0,6.0,6.0,2.4,6.0,89% (321/359),3.0,2.75,3.0,8.0,4.0,1.0,,4.0,5.0,23.0,3.0,12.0,62% (16/26),81% (105/130),20% (2/10),1.65,6.0,75% (3/4),16.0,10.0,5.0,1.0,0.0,1.0,0.21,0.21
Copa del Rey,Ottavi di finale,15.01.2026,Burgos CF,Valencia,Totale,Casa,Burgos CF,Cvvd6Yvq,2.0,,49%,10.0,2.0,7.0,0.72,2.0,79% (340/428),5.0,0.25,3.0,6.0,4.0,1.0,0.0,4.0,9.0,24.0,0.0,24.0,58% (28/48),60% (87/145),26% (6/23),0.91,9.0,71% (12/17),37.0,8.0,16.0,0.0,0.0,1.0,1.84,-0.16
Copa del Rey,Ottavi di finale,15.01.2026,Burgos CF,Valencia,Totale,Ospite,Valencia,Cvvd6Yvq,2.0,,51%,6.0,3.0,1.0,0.69,1.0,82% (386/468),2.0,1.84,1.0,3.0,3.0,0.0,1.0,0.0,9.0,13.0,0.0,23.0,48% (19/40),67% (50/75),20% (1/5),0.84,9.0,60% (9/15),40.0,36.0,9.0,0.0,0.0,2.0,0.25,0.25
Copa del Rey,Ottavi di finale,15.01.2026,Burgos CF,Valencia,1° tempo,Casa,Burgos CF,Cvvd6Yvq,1.0,,43%,3.0,0.0,2.0,0.22,0.0,81% (163/202),2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,15.0,59% (13/22),56% (32/57),29% (2/7),0.28,5.0,80% (8/10),22.0,6.0,8.0,0.0,0.0,0.0,0.9,-0.1
Copa del Rey,Ottavi di finale,15.01.2026,Burgos CF,Valencia,1° tempo,Ospite,Valencia,Cvvd6Yvq,1.0,,57%,1.0,1.0,1.0,0.16,0.0,86% (232/269),0.0,0.9,0.0,1.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,14.0,69% (11/16),65% (32/49),20% (1/5),0.54,4.0,75% (6/8),18.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0
Copa del Rey,Ottavi di finale,15.01.2026,Burgos CF,Valencia,2° tempo,Casa,Burgos CF,Cvvd6Yvq,1.0,,55%,7.0,2.0,5.0,0.5,2.0,78% (177/226),3.0,0.25,2.0,4.0,3.0,1.0,,3.0,5.0,19.0,0.0,9.0,58% (15/26),63% (55/88),25% (4/16),0.63,4.0,57% (4/7),15.0,2.0,8.0,0.0,0.0,1.0,0.94,-0.06
Copa del Rey,Ottavi di finale,15.01.2026,Burgos CF,Valencia,2° tempo,Ospite,Valencia,Cvvd6Yvq,1.0,,45%,5.0,2.0,0.0,0.53,1.0,77% (154/199),2.0,0.94,1.0,2.0,3.0,0.0,,0.0,4.0,5.0,0.0,9.0,33% (8/24),69% (18/26),0% (0/0),0.3,5.0,43% (3/7),22.0,22.0,2.0,0.0,0.0,2.0,0.25,0.25
Copa del Rey,Quarti di finale,03.02.2026,Albacete,Barcellona,Totale,Casa,Albacete,fczog1cR,1.0,,27%,7.0,3.0,3.0,0.85,3.0,68% (157/230),2.0,0.4,2.0,7.0,0.0,0.0,1.0,1.0,15.0,13.0,0.0,21.0,40% (21/52),58% (52/90),26% (5/19),0.68,12.0,70% (7/10),41.0,21.0,5.0,1.0,1.0,4.0,2.0,0.0
Copa del Rey,Quarti di finale,03.02.2026,Albacete,Barcellona,Totale,Ospite,Barcellona,fczog1cR,1.0,,73%,17.0,6.0,6.0,2.17,7.0,92% (603/658),4.0,2.0,7.0,13.0,4.0,0.0,1.0,1.0,12.0,43.0,5.0,19.0,72% (34/47),88% (203/232),24% (6/25),3.12,15.0,91% (10/11),53.0,29.0,8.0,2.0,0.0,1.0,0.4,-0.6
Copa del Rey,Quarti di finale,03.02.2026,Albacete,Barcellona,1° tempo,Casa,Albacete,fczog1cR,1.0,,29%,2.0,1.0,2.0,0.09,0.0,66% (82/124),0.0,0.03,1.0,2.0,0.0,0.0,,0.0,7.0,4.0,0.0,6.0,31% (10/32),64% (28/44),11% (1/9),0.24,6.0,67% (4/6),22.0,8.0,2.0,0.0,1.0,0.0,0.82,-0.18
Copa del Rey,Quarti di finale,03.02.2026,Albacete,Barcellona,1° tempo,Ospite,Barcellona,fczog1cR,1.0,,71%,6.0,1.0,1.0,0.61,3.0,92% (286/312),3.0,0.82,2.0,4.0,2.0,0.0,,0.0,6.0,20.0,2.0,12.0,80% (20/25),89% (118/133),24% (4/17),1.2,7.0,80% (4/5),30.0,13.0,4.0,2.0,0.0,1.0,0.03,0.03
Copa del Rey,Quarti di finale,03.02.2026,Albacete,Barcellona,2° tempo,Casa,Albacete,fczog1cR,,,25%,5.0,2.0,1.0,0.76,3.0,71% (75/106),2.0,0.37,1.0,5.0,0.0,0.0,1.0,1.0,8.0,9.0,0.0,15.0,55% (11/20),52% (24/46),40% (4/10),0.44,6.0,75% (3/4),19.0,13.0,3.0,1.0,0.0,4.0,1.18,0.18
Copa del Rey,Quarti di finale,03.02.2026,Albacete,Barcellona,2° tempo,Ospite,Barcellona,fczog1cR,,,75%,11.0,5.0,5.0,1.56,4.0,92% (317/346),1.0,1.18,5.0,9.0,2.0,0.0,1.0,1.0,6.0,23.0,3.0,7.0,64% (14/22),86% (85/99),25% (2/8),1.92,8.0,100% (6/6),23.0,16.0,4.0,0.0,0.0,0.0,0.37,-0.63
Copa del Rey,Quarti di finale,04.02.2026,Valencia,Ath. Bilbao,Totale,Casa,Valencia,hhIXqcKD,2.0,,52%,11.0,3.0,4.0,1.07,2.0,80% (350/440),3.0,0.53,5.0,8.0,3.0,1.0,,4.0,8.0,22.0,0.0,23.0,28% (17/61),70% (79/113),26% (5/19),0.7,13.0,61% (11/18),49.0,23.0,9.0,0.0,0.0,2.0,1.36,0.36
Copa del Rey,Quarti di finale,04.02.2026,Valencia,Ath. Bilbao,Totale,Ospite,Ath. Bilbao,hhIXqcKD,0.0,,48%,12.0,3.0,3.0,1.56,2.0,78% (316/405),8.0,1.36,1.0,8.0,4.0,0.0,,2.0,13.0,17.0,1.0,18.0,39% (26/67),65% (80/124),25% (5/20),0.91,8.0,58% (11/19),61.0,22.0,5.0,1.0,1.0,2.0,0.53,-0.47
Copa del Rey,Quarti di finale,04.02.2026,Valencia,Ath. Bilbao,1° tempo,Casa,Valencia,hhIXqcKD,,,58%,7.0,3.0,4.0,0.6,1.0,82% (191/233),0.0,0.53,4.0,5.0,2.0,0.0,,4.0,4.0,15.0,0.0,9.0,25% (7/28),67% (43/64),36% (5/14),0.55,5.0,63% (5/8),25.0,13.0,2.0,0.0,0.0,1.0,0.12,0.12
Copa del Rey,Quarti di finale,04.02.2026,Valencia,Ath. Bilbao,1° tempo,Ospite,Ath. Bilbao,hhIXqcKD,,,42%,5.0,1.0,2.0,0.24,0.0,77% (128/166),3.0,0.12,1.0,3.0,2.0,0.0,,2.0,5.0,9.0,0.0,9.0,37% (10/27),67% (28/42),25% (3/12),0.2,4.0,67% (6/9),28.0,10.0,2.0,1.0,1.0,2.0,0.53,-0.47
Copa del Rey,Quarti di finale,04.02.2026,Valencia,Ath. Bilbao,2° tempo,Casa,Valencia,hhIXqcKD,2.0,,46%,4.0,0.0,0.0,0.47,1.0,77% (159/207),3.0,0.0,1.0,3.0,1.0,1.0,,0.0,4.0,7.0,0.0,14.0,30% (10/33),73% (36/49),0% (0/5),0.15,8.0,60% (6/10),24.0,10.0,7.0,0.0,0.0,1.0,1.24,0.24
Copa del Rey,Quarti di finale,04.02.2026,Valencia,Ath. Bilbao,2° tempo,Ospite,Ath. Bilbao,hhIXqcKD,0.0,,54%,7.0,2.0,1.0,1.32,2.0,79% (188/239),5.0,1.24,0.0,5.0,2.0,0.0,,0.0,8.0,8.0,1.0,9.0,40% (16/40),63% (52/82),25% (2/8),0.71,4.0,50% (5/10),33.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
Copa del Rey,Quarti di finale,04.02.2026,Alaves,Real Sociedad,Totale,Casa,Alaves,QuRGmuLl,3.0,,46%,7.0,3.0,3.0,1.99,2.0,70% (237/340),1.0,2.24,3.0,5.0,2.0,0.0,,1.0,18.0,23.0,0.0,31.0,38% (24/64),55% (66/121),7% (1/14),0.32,17.0,50% (12/24),61.0,23.0,6.0,0.0,0.0,3.0,1.65,-1.35
